participant_id,session_date,exercise,load_kg,load_percent_1rm,rep_number,mean_concentric_velocity,peak_velocity,duration_concentric,range_of_motion,peak_force,mean_power,rate_of_force_development,technique_rating,data_quality,measurement_device,sampling_rate,calibration_status
P023,2025-07-16T17:54:25.140923,bench,63.331788713088855,70,1,0.7193776594031599,0.8695227320747655,0.8024048666384789,0.49773436183757436,621.2848472754017,446.93843925562817,2580.9283779569423,7.453070796835434,0.9879192385794959,Linear Position Transducer,1000,passed
P023,2025-06-29T17:54:25.140942,bench,63.331788713088855,70,2,0.6977963296210651,0.9381744103503145,1.4586598990482518,0.8059980032796881,621.2848472754017,433.5302860779593,1419.761722571013,7.103406039813064,0.9928306168112463,Linear Position Transducer,1000,passed
P023,2025-07-28T17:54:25.140960,bench,63.331788713088855,70,3,0.6762149998389703,0.862935207150876,0.8052688981206773,0.7044508001355108,621.2848472754017,420.1221329002904,2571.749009245424,8.144469552170792,0.9746390672932478,Linear Position Transducer,1000,passed
P023,2025-07-05T17:54:25.140980,bench,76.90288629446505,85,1,0.4212026797965694,0.5255502880827266,0.9533797389970289,0.7612777886401121,754.4173145487022,317.76259457284476,2637.6943823817132,6.715223724112029,0.9815208809190678,Linear Position Transducer,1000,passed
P023,2025-07-11T17:54:25.140998,bench,76.90288629446505,85,2,0.4085665994026723,0.4926013571942078,0.9097206595374181,0.6073593400290828,754.4173145487022,308.22971673565945,2764.281931453238,7.969329554639763,0.99164970692765,Linear Position Transducer,1000,passed
P023,2025-07-06T17:54:25.141021,bench,76.90288629446505,85,3,0.3959305190087752,0.5140473670986476,1.0647333697111498,0.4976051378065691,754.4173145487022,298.696838898474,2361.83485308742,8.006026522503188,0.9502699271091838,Linear Position Transducer,1000,passed
P023,2025-07-01T17:54:25.141042,bench,81.4265854882571,90,1,0.28140293960843865,0.35545432974105756,1.361128108341403,0.6185727223881362,798.7948036398022,224.78320588818588,1956.2077435242797,8.143494712646037,0.985143322202505,Linear Position Transducer,1000,passed
P023,2025-07-20T17:54:25.141060,bench,81.4265854882571,90,2,0.2729608514201855,0.32241296286740834,1.3395173940678398,0.5831126663824299,798.7948036398022,218.03970971154033,1987.7676521841104,7.946407921773873,0.9594192504667436,Linear Position Transducer,1000,passed
P023,2025-07-18T17:54:25.141081,bench,81.4265854882571,90,3,0.2645187632319323,0.31341710976337717,1.4579126448330892,0.6528417944622366,798.7948036398022,211.2962135348947,1826.3435432174633,6.952063320475011,0.9633887157302058,Linear Position Transducer,1000,passed
P023,2025-07-24T17:54:25.141099,bench,85.95028468204916,95,1,0.18503720214378694,0.21625719668314117,0.6986856858926566,0.6737969642494254,843.1722927309023,156.01824197208828,4022.659066661935,7.7115982369179665,0.9822879646130653,Linear Position Transducer,1000,passed
P023,2025-07-05T17:54:25.141119,bench,85.95028468204916,95,2,0.17948608607947333,0.21573429160723767,1.3060738121818383,0.7290417338812685,843.1722927309023,151.3376947129256,2151.926087858582,8.431583051300276,0.9634817199609602,Linear Position Transducer,1000,passed
P023,2025-07-08T17:54:25.141136,bench,85.95028468204916,95,3,0.1739349700151597,0.2075075751119302,1.5209463988277734,0.6998303059073631,843.1722927309023,146.65714745376295,1847.911478845789,6.943025100633031,0.9746623746512992,Linear Position Transducer,1000,passed
P023,2025-07-19T17:54:25.141155,deadlift,61.390189511750265,50,1,0.7901453597018389,1.0006625967303218,1.258439458976668,0.7038015758672816,602.2377591102701,475.85537079821376,1595.1972760506492,7.875192845161452,0.964916887179375,Linear Position Transducer,1000,passed
P023,2025-07-22T17:54:25.141172,deadlift,61.390189511750265,50,2,0.7664409989107837,0.9680105069470651,1.055654644380665,0.6093258308093255,602.2377591102701,461.5797096742673,1901.6249373979467,7.4471725920585135,0.9544611084028619,Linear Position Transducer,1000,passed
P023,2025-07-11T17:54:25.141189,deadlift,61.390189511750265,50,3,0.7427366381197285,0.9014863221689374,0.9500359320821271,0.6287809967623839,602.2377591102701,447.3040485503209,2113.0350224066015,8.526975243920843,0.9809467581381717,Linear Position Transducer,1000,passed
P023,2025-07-22T17:54:25.141208,deadlift,85.94626531645036,70,1,0.6699180680917297,0.856326936335083,1.137854630011106,0.6481848900168166,843.1328627543782,564.8299385610625,2469.9489739040705,8.042956905867035,0.9824931960851288,Linear Position Transducer,1000,passed
P023,2025-07-12T17:54:25.141225,deadlift,85.94626531645036,70,2,0.6498205260489778,0.7549469255879713,1.2582013724927628,0.6750912293926257,843.1328627543782,547.8850404042306,2233.6987840665333,8.632827658711888,0.9650695897883179,Linear Position Transducer,1000,passed
P023,2025-07-18T17:54:25.141242,deadlift,85.94626531645036,70,3,0.6297229840062258,0.7548618297004056,1.2739481605280727,0.687687608586482,843.1328627543782,530.9401422473986,2206.088884090034,5.462997590413975,0.9608407137964554,Linear Position Transducer,1000,passed
P023,2025-07-08T17:54:25.141261,deadlift,104.36332216997545,85,1,0.45318408280750266,0.5393670531390684,0.9012980443493712,0.4800841933839468,1023.8041904874592,463.9717630405369,3786.406346217851,8.376797562324509,0.9843955045727661,Linear Position Transducer,1000,passed
P023,2025-07-21T17:54:25.141279,deadlift,104.36332216997545,85,2,0.4395885603232776,0.5375028185827321,1.1169356955379377,0.710121573894893,1023.8041904874592,450.05261014932086,3055.3958017382415,7.636431185355107,0.9721927995570284,Linear Position Transducer,1000,passed
P023,2025-07-14T17:54:25.141299,deadlift,104.36332216997545,85,3,0.42599303783905246,0.529007787217923,1.306296476441318,0.5633772041384667,1023.8041904874592,436.13345725810467,2612.4855241554374,7.942545956846281,0.9550309988611294,Linear Position Transducer,1000,passed
P023,2025-07-26T17:54:25.141318,deadlift,110.50234112115048,90,1,0.31275493415298894,0.4078692434077917,0.9483170338870157,0.550908309830874,1084.0279663984863,339.0350952509571,3810.357112168178,8.468462322967188,0.959170267430487,Linear Position Transducer,1000,passed
P023,2025-07-10T17:54:25.141349,deadlift,110.50234112115048,90,2,0.3033722861283993,0.39869271161202796,1.1447344399706443,0.6558357902884626,1084.0279663984863,328.8640423934284,3156.563154293047,8.678380536102669,0.9613766938468231,Linear Position Transducer,1000,passed
P023,2025-07-15T17:54:25.141371,deadlift,110.50234112115048,90,3,0.29398963810380957,0.3578814816183418,1.122691676820448,0.5991567120947555,1084.0279663984863,318.69298953589964,3218.538650696273,7.866658006900474,0.9876805065738994,Linear Position Transducer,1000,passed
P023,2025-07-03T17:54:25.141391,deadlift,116.6413600723255,95,1,0.30792153480882434,0.3943973788195809,1.269955303846152,0.6221676315152344,1144.2517423095132,352.33975269961667,3003.391113697896,7.696483205846002,0.963393679140872,Linear Position Transducer,1000,passed
P023,2025-07-10T17:54:25.141408,deadlift,116.6413600723255,95,2,0.2986838887645596,0.37195615773581214,1.3963065750598243,0.6719930168630006,1144.2517423095132,341.76956011862814,2731.6153504481117,6.487284694992983,0.9998148402122613,Linear Position Transducer,1000,passed
P023,2025-07-17T17:54:25.141426,deadlift,116.6413600723255,95,3,0.28944624272029484,0.3548272055677128,1.2692227573602508,0.7362296844661979,1144.2517423095132,331.19936753763966,3005.1245553600215,8.456078787861818,0.9825394160423451,Linear Position Transducer,1000,passed
P024,2025-07-06T17:54:25.141455,squat,26.68176501596477,50,1,1.0953285096810552,1.2601855537639937,1.0650243007139764,0.6353013380186556,261.7481148066144,286.70017250295473,819.2242331345317,7.621609146064162,0.9858226490779395,Linear Position Transducer,1000,passed
P024,2025-07-06T17:54:25.141473,squat,26.68176501596477,50,2,1.0624686543906234,1.3558596802924703,1.1306877924586265,0.684329077210329,261.7481148066144,278.09916732786604,771.6486565445729,9.136838059268602,0.9784741194068296,Linear Position Transducer,1000,passed
P024,2025-07-28T17:54:25.141491,squat,26.68176501596477,50,3,1.0296087991001919,1.320261721873769,0.9801910496890254,0.7501826929565312,261.7481148066144,269.4981621527774,890.1261813182795,8.629039634130157,0.9638119470811571,Linear Position Transducer,1000,passed
P024,2025-07-21T17:54:25.141512,squat,37.35447102235068,70,1,0.760469463213289,0.9765845845642952,0.9743078110031752,0.7164881952916529,366.4473607292602,278.672027709707,1253.7015393248105,8.227056459812024,0.9918463916422312,Linear Position Transducer,1000,passed
P024,2025-07-17T17:54:25.141530,squat,37.35447102235068,70,2,0.7376553793168903,0.9586321159599978,1.2507413438983626,0.5782196058001507,366.4473607292602,270.31186687841574,976.6137566250691,7.646694460304446,0.987418041671431,Linear Position Transducer,1000,passed
P024,2025-07-13T17:54:25.141549,squat,37.35447102235068,70,3,0.7148412954204916,0.9237836739112208,1.0663393526571112,0.7365495612550286,366.4473607292602,261.9517060471245,1145.4995066881363,8.825778894299647,0.9864307578396388,Linear Position Transducer,1000,passed
P024,2025-07-16T17:54:25.141568,squat,45.35900052714011,85,1,0.7111477149343342,0.9325647861597515,0.8838792118381662,0.7495652128284205,444.97179517124454,316.4406753462591,1678.1018236110021,9.585199128822198,0.9713752851856683,Linear Position Transducer,1000,passed
P024,2025-07-28T17:54:25.141586,squat,45.35900052714011,85,2,0.6898132834863041,0.8366449114731781,0.9078829058401209,0.6305947054375085,444.97179517124454,306.94745508587135,1633.7341607560586,7.985530546049958,0.992022137527301,Linear Position Transducer,1000,passed
P024,2025-07-20T17:54:25.141605,squat,45.35900052714011,85,3,0.6684788520382741,0.8680673136997035,1.3353033109561978,0.5621076029502333,444.97179517124454,297.4542348254836,1110.7883168321873,6.426258664110173,0.9646207541942123,Linear Position Transducer,1000,passed
P024,2025-07-04T17:54:25.141624,squat,48.02717702873659,90,1,0.5693895267785777,0.7245103786049388,1.5056641172136742,0.6095940489271714,471.1466066519059,268.2659434048614,1043.0538065461599,7.660784663614692,0.9626293003342362,Linear Position Transducer,1000,passed
P024,2025-07-25T17:54:25.141641,squat,48.02717702873659,90,2,0.5523078409752203,0.7056052944712272,1.3061788628431898,0.7186511256747213,471.1466066519059,260.21796510271554,1202.3534705049256,7.601490851718186,0.9927794447037782,Linear Position Transducer,1000,passed
P024,2025-07-25T17:54:25.141659,squat,48.02717702873659,90,3,0.535226155171863,0.6851585299654526,0.8663994587017271,0.6667341320618716,471.1466066519059,252.16998680056972,1812.6612073292558,8.080221496977172,0.9764292100718721,Linear Position Transducer,1000,passed
P024,2025-07-28T17:54:25.141678,squat,50.695353530333065,95,1,0.5917035624413237,0.7574682534531764,1.359037372328304,0.5884325228398154,497.3214181325674,294.26685478741126,1219.7884283357514,7.860835501092687,0.9646335722879712,Linear Position Transducer,1000,passed
P024,2025-07-01T17:54:25.141696,squat,50.695353530333065,95,2,0.5739524555680839,0.6708840231895419,0.9793906801773496,0.607919341005652,497.3214181325674,285.43884914378884,1692.6218453923877,8.220812817213588,0.9518848695211335,Linear Position Transducer,1000,passed
P024,2025-06-29T17:54:25.141714,squat,50.695353530333065,95,3,0.5562013486948443,0.7143254380547007,0.7692538852417077,0.6857585373607882,497.3214181325674,276.61084350016654,2154.9947192285063,7.089131339883975,0.9611889193135488,Linear Position Transducer,1000,passed
P024,2025-07-20T17:54:25.141733,bench,32.615049636541976,50,1,0.9426293267581362,1.2141133997701732,1.4758618671101507,0.7114425216102712,319.9536369344768,301.59768137736296,722.6368177688838,9.632733085964688,0.956007962936781,Linear Position Transducer,1000,passed
P024,2025-07-02T17:54:25.141750,bench,32.615049636541976,50,2,0.914350446955392,1.1050301896067571,1.5982740836833809,0.6814330808438573,319.9536369344768,292.5497509360421,667.2898810052903,9.772322854858912,0.9804175023265839,Linear Position Transducer,1000,passed
P024,2025-07-03T17:54:25.141767,bench,32.615049636541976,50,3,0.8860715671526479,1.082374157123816,1.3322318041049659,0.6433707411322568,319.9536369344768,283.5018204947212,800.5454605037283,8.119881706208417,0.9998711469526778,Linear Position Transducer,1000,passed
P024,2025-07-28T17:54:25.141786,bench,45.66106949115876,70,1,0.7198582421949703,0.9336101993583182,0.9553722371181153,0.6745560600090021,447.93509170826746,322.44976773455625,1562.8641008711807,7.110400878910349,0.9957220864743669,Linear Position Transducer,1000,passed
P024,2025-07-20T17:54:25.141803,bench,45.66106949115876,70,2,0.6982624949291212,0.8810149223500724,1.2459527774371413,0.683621376838368,447.93509170826746,312.7762747025195,1198.373645775046,8.339721538717397,0.9605604129293975,Linear Position Transducer,1000,passed
P024,2025-07-02T17:54:25.141821,bench,45.66106949115876,70,3,0.6766667476632721,0.8139603945529775,1.0904008362517723,0.6328679751431049,447.93509170826746,303.10278167048284,1369.3285282992322,8.769723589065107,0.9519539343000977,Linear Position Transducer,1000,passed
P024,2025-07-28T17:54:25.141840,bench,55.44558438212135,85,1,0.3730432131154572,0.4690248362626396,1.3146187854487992,0.5692915973981337,543.9211827886105,202.90610570902317,1379.1607341716194,8.002199379395202,0.975671724856291,Linear Position Transducer,1000,passed
P024,2025-07-22T17:54:25.141859,bench,55.44558438212135,85,2,0.36185191672199346,0.4441912737157318,1.358144203708081,0.6744478501738276,543.9211827886105,196.81892253775248,1334.9617841354564,8.524053238687637,0.9788441637488473,Linear Position Transducer,1000,passed
P024,2025-07-16T17:54:25.141879,bench,55.44558438212135,85,3,0.35066062032852974,0.4359696679742406,1.206874352206052,0.6037965174720534,543.9211827886105,190.73173936648178,1502.2861377253123,8.556058614295273,0.9666345089846334,Linear Position Transducer,1000,passed
P024,2025-07-06T17:54:25.141897,bench,58.70708934577556,90,1,0.3222019551620277,0.37642978535288324,1.1150337304948723,0.6901999756903432,575.9165464820583,185.56143728668198,1721.6715235644517,6.98740090915819,0.9559944015741922,Linear Position Transducer,1000,passed
P024,2025-07-21T17:54:25.141915,bench,58.70708934577556,90,2,0.31253589650716684,0.4216125347977099,1.1648102752050673,0.6634566724984399,575.9165464820583,179.9945941680815,1648.098289027275,8.45841747868383,0.9876204616606005,Linear Position Transducer,1000,passed
P024,2025-07-02T17:54:25.141932,bench,58.70708934577556,90,3,0.30286983785230603,0.391121686676096,1.3938461175223948,0.6276893090021465,575.9165464820583,174.42775104948106,1377.2839034908866,9.342512146992966,0.9924968745702362,Linear Position Transducer,1000,passed
P024,2025-07-08T17:54:25.141951,bench,61.96859430942975,95,1,0.2597800531234331,0.3311157454692334,0.989681721343762,0.5578061936511207,607.9119101755058,157.9233883197606,2047.499706437945,7.528151061141156,0.9846400599314954,Linear Position Transducer,1000,passed
P024,2025-07-15T17:54:25.141969,bench,61.96859430942975,95,2,0.2519866515297301,0.3153968155035793,1.1273736706365844,0.7183521600896576,607.9119101755058,153.18568667016777,1797.4280282544987,7.872972673993626,0.9987152481555239,Linear Position Transducer,1000,passed
P024,2025-07-24T17:54:25.141990,bench,61.96859430942975,95,3,0.24419324993602712,0.32355940904845654,1.2017152004004863,0.6764703457138808,607.9119101755058,148.44798502057495,1686.2340038996253,7.631245042153768,0.9536781677107883,Linear Position Transducer,1000,passed
P024,2025-07-22T17:54:25.142010,deadlift,58.43173551950099,50,1,1.0187203844681112,1.3916231847461442,1.3206956083335968,0.5773643429181907,573.2153254463047,583.946136721673,1446.7510450031352,8.46858135443874,0.9636142830354066,Linear Position Transducer,1000,passed
P024,2025-07-01T17:54:25.142027,deadlift,58.43173551950099,50,2,0.9881587729340678,1.2552936728383715,0.9774135850153902,0.692690422321075,573.2153254463047,566.4277526200228,1954.8712855854124,9.844740498406932,0.9940552574178283,Linear Position Transducer,1000,passed
P024,2025-07-10T17:54:25.142045,deadlift,58.43173551950099,50,3,0.9575971614000245,1.2245968603387534,0.8982888063574286,0.6647976460058526,573.2153254463047,548.9093685183726,2127.063966471613,8.862205081661356,0.9922395868932956,Linear Position Transducer,1000,passed
P024,2025-07-21T17:54:25.142065,deadlift,81.80442972730138,70,1,0.6266925575787744,0.7985270633033069,1.088098746890961,0.6736400386490801,802.5014556248266,502.9216896862119,2458.421039198953,8.150801171737164,0.9524580414577524,Linear Position Transducer,1000,passed
P024,2025-07-20T17:54:25.142083,deadlift,81.80442972730138,70,2,0.6078917808514112,0.744958780069282,1.2110085114562086,0.6118881791518788,802.5014556248266,487.8340389956255,2208.9067308586677,8.280206762796078,0.951671326654661,Linear Position Transducer,1000,passed
P024,2025-07-24T17:54:25.142102,deadlift,81.80442972730138,70,3,0.5890910041240479,0.782875124818994,0.9406332305664054,0.5974230633431128,802.5014556248266,472.74638830503915,2843.8340951148325,7.487403745034994,0.9572289855119792,Linear Position Transducer,1000,passed
P024,2025-07-01T17:54:25.142121,deadlift,99.33395038315167,85,1,0.42957703181222634,0.519932238543774,1.2865689107700553,0.6099458878803589,974.4660532587179,418.6082347606549,2524.7152720213717,7.925721496632758,0.9965416432087904,Linear Position Transducer,1000,passed
P024,2025-07-21T17:54:25.142138,deadlift,99.33395038315167,85,2,0.41668972085785955,0.5174723030728562,1.0257613939984738,0.655772258945741,974.4660532587179,406.0499877178353,3166.643038560187,8.39058978465293,0.9589822657932066,Linear Position Transducer,1000,passed
P024,2025-07-08T17:54:25.142155,deadlift,99.33395038315167,85,3,0.40380240990349275,0.5024786696680659,1.2901650629148076,0.7169580698154592,974.4660532587179,393.4917406750156,2517.677986249692,7.516817205343139,0.9957308227257595,Linear Position Transducer,1000,passed
P024,2025-07-05T17:54:25.142174,deadlift,105.17712393510179,90,1,0.3902068053938591,0.46627697658854395,1.2360210934930829,0.5914940314441113,1031.7875858033485,402.6105377013669,2782.5511803832946,8.107981533792264,0.9994868298856135,Linear Position Transducer,1000,passed
P024,2025-07-01T17:54:25.142191,deadlift,105.17712393510179,90,2,0.3785006012320433,0.4593793798010621,1.01170508951889,0.482834381026415,1031.7875858033485,390.5322215703259,3399.5004950635985,8.75348452769592,0.9759698842641733,Linear Position Transducer,1000,passed
P024,2025-07-11T17:54:25.142209,deadlift,105.17712393510179,90,3,0.36679439707022754,0.4543405769147646,1.5757693418662908,0.7076064521719165,1031.7875858033485,378.4539054392849,2182.611287896007,7.78240129296289,0.9598220657611393,Linear Position Transducer,1000,passed
P024,2025-07-04T17:54:25.142227,deadlift,111.02029748705188,95,1,0.307691293206441,0.3728937755870871,1.2420734227081773,0.772426765148353,1089.109118347979,335.1093930674164,2922.8253833103254,6.977524171333828,0.9991289461496102,Linear Position Transducer,1000,passed
P024,2025-07-06T17:54:25.142248,deadlift,111.02029748705188,95,2,0.29846055441024777,0.3950520013213799,1.2284718485871722,0.6848251847700081,1089.109118347979,325.05611127539396,2955.18674848086,8.40080873602547,0.9751944398395637,Linear Position Transducer,1000,passed
P024,2025-07-06T17:54:25.142265,deadlift,111.02029748705188,95,3,0.28922981561405453,0.34702010594490007,1.3669499445286604,0.5562796473464307,1089.109118347979,315.00282948337144,2655.8132156612264,6.607525132127412,0.987475820757839,Linear Position Transducer,1000,passed
P025,2025-07-02T17:54:25.142293,squat,54.74877526750461,50,1,0.967353570573246,1.158981934803396,1.4144434369697638,0.6255634710608617,537.0854853742203,519.5515619798169,1265.7168922094347,10.0,0.9774466262249668,Linear Position Transducer,1000,passed
P025,2025-07-26T17:54:25.142311,squat,54.74877526750461,50,2,0.9383329634560486,1.173074593746321,1.127390027262284,0.535364073310633,537.0854853742203,503.9650151204224,1587.9907644693901,9.532438580614366,0.9573447081956467,Linear Position Transducer,1000,passed
P025,2025-07-05T17:54:25.142329,squat,54.74877526750461,50,3,0.9093123563388512,1.1759753224831564,1.2860334457501779,0.7176832686815249,537.0854853742203,488.3784682610279,1392.0982826407596,8.02520302587833,0.9726934309997968,Linear Position Transducer,1000,passed
P025,2025-07-02T17:54:25.142350,squat,76.64828537450646,70,1,0.7442519621980822,0.8850313759940336,1.4284955289485544,0.6533823865274506,751.9196795239084,559.617696901022,1754.5724721947145,6.777808685473108,0.9510454756167617,Linear Position Transducer,1000,passed
P025,2025-07-01T17:54:25.142367,squat,76.64828537450646,70,2,0.7219244033321397,0.8966828927150043,1.016396187672207,0.6573901433311939,751.9196795239084,542.8291659939913,2465.9664825058235,6.848302298131356,0.9812186348961804,Linear Position Transducer,1000,passed
P025,2025-07-27T17:54:25.142385,squat,76.64828537450646,70,3,0.6995968444661972,0.8545356597376965,1.2407190193870612,0.6870349923755528,751.9196795239084,526.0406350869606,2020.1180868369133,8.207070865445814,0.9705926141572249,Linear Position Transducer,1000,passed
P025,2025-07-23T17:54:25.142404,squat,93.07291795475784,85,1,0.5900780715714442,0.7880819340105367,1.342238490684315,0.49621487156368277,913.0453251361745,538.7680247136761,2267.46918542689,6.725499785884367,0.9764113303863579,Linear Position Transducer,1000,passed
P025,2025-07-26T17:54:25.142422,squat,93.07291795475784,85,2,0.5723757294243008,0.7041480591705241,0.9779666282554645,0.6991468707701962,913.0453251361745,522.6049839722658,3112.053447620876,5.829548880122998,0.9719753890223776,Linear Position Transducer,1000,passed
P025,2025-07-10T17:54:25.142442,squat,93.07291795475784,85,3,0.5546733872771575,0.6711105476568309,1.1877804983988263,0.5900960163183957,913.0453251361745,506.44194323085554,2562.3290003694415,8.13344125958649,0.9933213701449378,Linear Position Transducer,1000,passed
P025,2025-07-10T17:54:25.142462,squat,98.5477954815083,90,1,0.6247498630190969,0.7909570626448752,1.032032425843922,0.703931114800624,966.7538736735964,603.9793501507606,3122.4919213271637,7.299517596269344,0.9747826960441623,Linear Position Transducer,1000,passed
P025,2025-07-18T17:54:25.142482,squat,98.5477954815083,90,2,0.6060073671285239,0.7030900054589369,0.8833388820745767,0.609164623458676,966.7538736735964,585.8599696462378,3648.1049092699827,7.398305701045242,0.9704694565591709,Linear Position Transducer,1000,passed
P025,2025-07-11T17:54:25.142501,squat,98.5477954815083,90,3,0.587264871237951,0.678880311920627,1.4879337960227745,0.5579292566138949,966.7538736735964,567.740589141715,2165.763638717698,7.336000464129942,0.9672914285154797,Linear Position Transducer,1000,passed
P025,2025-07-23T17:54:25.142520,squat,104.02267300825876,95,1,0.6107390596167381,0.8204504239354973,0.9675868359487434,0.7765693401042855,1020.4624222110185,623.2362601153762,3515.4895467699957,7.280427607621717,0.9873335482393318,Linear Position Transducer,1000,passed
P025,2025-07-26T17:54:25.142537,squat,104.02267300825876,95,2,0.592416887828236,0.7443477518301732,1.2056401219424666,0.5771801714959505,1020.4624222110185,604.539172311915,2821.3571740542857,7.392439586712536,0.9605023668646034,Linear Position Transducer,1000,passed
P025,2025-07-20T17:54:25.142555,squat,104.02267300825876,95,3,0.5740947160397338,0.7994492078321165,0.8789565968608113,0.5758359926459733,1020.4624222110185,585.8420845084537,3869.9765375430916,6.731261976568292,0.9637618052965561,Linear Position Transducer,1000,passed
P025,2025-07-23T17:54:25.142574,bench,48.458583610811615,50,1,0.9098209377778802,1.1467143318099817,1.1151675993045769,0.7268301718990525,475.37870522206197,432.5094993847709,1420.9484610758961,8.467082268215103,0.9745227204259892,Linear Position Transducer,1000,passed
P025,2025-07-06T17:54:25.142591,bench,48.458583610811615,50,2,0.8825263096445438,1.1261369359119289,1.1344387080246954,0.5359185506303639,475.37870522206197,419.5342144032278,1396.8103105655357,8.815098574531795,0.9879497881245364,Linear Position Transducer,1000,passed
P025,2025-07-06T17:54:25.142611,bench,48.458583610811615,50,3,0.8552316815112073,1.0430618266123712,1.194301694468032,0.5606961091929732,475.37870522206197,406.5589294216846,1326.7968147523673,7.681158170074905,0.9697387658385841,Linear Position Transducer,1000,passed
P025,2025-07-06T17:54:25.142631,bench,67.84201705513625,70,1,0.7100399768813146,0.8867921702085919,1.4039553054376577,0.46050470345182737,665.5301873108867,472.553038812039,1580.1314679397142,8.73332336487482,0.9736412812448151,Linear Position Transducer,1000,passed
P025,2025-07-07T17:54:25.142648,bench,67.84201705513625,70,2,0.6887387775748751,0.8223965900001667,1.040394623580934,0.6733878245876602,665.5301873108867,458.37644764767776,2132.3004823567126,8.449878346086246,0.9539794073686021,Linear Position Transducer,1000,passed
P025,2025-07-16T17:54:25.142666,bench,67.84201705513625,70,3,0.6674375782684356,0.8323253266787753,1.079018647214365,0.6898230647534223,665.5301873108867,444.1998564833166,2055.973697424181,8.529929602256304,0.9988711473856874,Linear Position Transducer,1000,passed
P025,2025-06-30T17:54:25.142688,bench,82.37959213837975,85,1,0.4259836166136306,0.5311454017501064,1.0944175214627374,0.6251408181378838,808.1437988775053,344.25601818971825,2461.4122216579813,7.152909620428628,0.9679669495257893,Linear Position Transducer,1000,passed
P025,2025-07-12T17:54:25.142706,bench,82.37959213837975,85,2,0.4132041081152217,0.47045791176197466,1.119523460495133,0.7107155455806937,808.1437988775053,333.92833764402667,2406.2136774995515,8.013359831601658,0.9572552786698225,Linear Position Transducer,1000,passed
P025,2025-07-23T17:54:25.142724,bench,82.37959213837975,85,3,0.40042459961681276,0.475960638053824,1.4601290484532103,0.7309081446336855,808.1437988775053,323.60065709833515,1844.914095626487,8.349281819095825,0.9764904528535027,Linear Position Transducer,1000,passed
P025,2025-06-30T17:54:25.142743,bench,87.2254504994609,90,1,0.3537914557775778,0.4509775685805589,1.1275304884907795,0.7093457835512101,855.6816693997115,302.732863499112,2529.6630649430963,7.626425227037563,0.9564257834222057,Linear Position Transducer,1000,passed
P025,2025-07-08T17:54:25.142761,bench,87.2254504994609,90,2,0.34317771210425047,0.4104076952429287,1.32881541489169,0.6623112889185141,855.6816693997115,293.6508775941386,2146.4773808067666,7.545171610722771,0.9580818846892295,Linear Position Transducer,1000,passed
P025,2025-07-14T17:54:25.142778,bench,87.2254504994609,90,3,0.3325639684309231,0.413645323570582,1.2072944353308417,0.7228821847199942,855.6816693997115,284.56889168916524,2362.5324095449405,8.348462336264005,0.9902362991870716,Linear Position Transducer,1000,passed
P025,2025-07-19T17:54:25.142797,bench,92.07130886054206,95,1,0.26427825491898205,0.3487304060282701,1.3266178014653152,0.5013903496527747,903.2195399219177,238.70128381929024,2269.479420835619,7.187716642777308,0.9661535534202875,Linear Position Transducer,1000,passed
P025,2025-06-29T17:54:25.142816,bench,92.07130886054206,95,2,0.2563499072714126,0.31405028382258504,1.3669709518400377,0.5795185320835733,903.2195399219177,231.54024530471153,2202.484109619939,7.910188001547592,0.961421292615421,Linear Position Transducer,1000,passed
P025,2025-07-13T17:54:25.142834,bench,92.07130886054206,95,3,0.2484215596238431,0.29898607458917265,0.9731959628130084,0.6222582738586631,903.2195399219177,224.3792067901328,3093.6542225650533,7.131365821241047,0.9629775216636541,Linear Position Transducer,1000,passed
P025,2025-07-09T17:54:25.142853,deadlift,56.37032399136194,50,1,1.0507264951431061,1.258612888547048,1.0207941571388,0.735884588642633,552.9928783552607,581.0442689133212,1805.7603304511235,8.333246749944587,0.9878269291747653,Linear Position Transducer,1000,passed
P025,2025-07-26T17:54:25.142873,deadlift,56.37032399136194,50,2,1.019204700288813,1.2296646951976284,1.372236907552756,0.563615506584547,552.9928783552607,563.6129408459215,1343.2881628325313,10.0,0.9761063246716088,Linear Position Transducer,1000,passed
P025,2025-07-17T17:54:25.142891,deadlift,56.37032399136194,50,3,0.9876829054345196,1.1957726782052194,0.8772193959761834,0.5862834553883154,552.9928783552607,546.1816127785218,2101.309664347164,7.994885081472395,0.9947045684628922,Linear Position Transducer,1000,passed
P025,2025-07-09T17:54:25.142910,deadlift,78.91845358790671,70,1,0.7144057917850672,0.9370648619597961,1.198462200855726,0.6189699374510025,774.1900296973648,553.0858411580506,2153.2872964052813,9.144857763097303,0.987257240491391,Linear Position Transducer,1000,passed
P025,2025-07-10T17:54:25.142927,deadlift,78.91845358790671,70,2,0.6929736180315152,0.8875229175512929,1.3057415842727462,0.6620985430565216,774.1900296973648,536.4932659233091,1976.3737813113112,7.619451150817952,0.9622815787024407,Linear Position Transducer,1000,passed
P025,2025-07-14T17:54:25.142944,deadlift,78.91845358790671,70,3,0.6715414442779631,0.8453960747447744,1.1528089027953643,0.6276060366142394,774.1900296973648,519.9006906885676,2238.561331428787,7.70717624153761,0.9905944821784158,Linear Position Transducer,1000,passed
